"287","PT-MP5","MEDIA PLA 5","40","PVC","100","100","100"
"288","PT-SCOG","SUELA COLEGIAL GR","34","PVC","100","100","100"
"289","PT-SCOG","SUELA COLEGIAL GR","35","PVC","100","100","100"
"290","PT-SCOG","SUELA COLEGIAL GR","36","PVC","100","100","100"
"291","PT-SCOG","SUELA COLEGIAL GR","37","PVC","100","100","100"
"292","PT-SCOG","SUELA COLEGIAL GR","38","PVC","100","100","100"
"293","PT-SCOG","SUELA COLEGIAL GR","39","PVC","100","100","100"
"294","PT-SCOG","SUELA COLEGIAL GR","40","PVC","100","100","100"
"295","PT-TAPBA","TAPETE BAMBU","0","PVC","100","100","100"
"296","PT-STO","SUELA TOMS","34","PVC","100","100","100"
"297","PT-STO","SUELA TOMS","35","PVC","100","100","100"
"298","PT-STO","SUELA TOMS","36","PVC","100","100","100"
"299","PT-STO","SUELA TOMS","37","PVC","100","100","100"
"300","PT-STO","SUELA TOMS","38","PVC","100","100","100"
"301","PT-STO","SUELA TOMS","39","PVC","100","100","100"
"302","PT-STO","SUELA TOMS","40","PVC","100","100","100"
"303","PT-CCRAZI","CUÑA CRAZY","34","PVC","100","100","100"
"304","PT-CCRAZI","CUÑA CRAZY","35","PVC","100","100","100"
"305","PT-CCRAZI","CUÑA CRAZY","36","PVC","100","100","100"
"306","PT-CCRAZI","CUÑA CRAZY","37","PVC","100","100","100"
"307","PT-CCRAZI","CUÑA CRAZY","38","PVC","100","100","100"
"308","PT-CCRAZI","CUÑA CRAZY","39","PVC","100","100","100"
"309","PT-CCRAZI","CUÑA CRAZY","40","PVC","100","100","100"
"310","PT-FREEBINJ","SUELA FREE BINUMERO JUVENIL","3334","EXPANSO","100","100","100"
"311","PT-FREEBINJ","SUELA FREE BINUMERO JUVENIL","3536","EXPANSO","100","100","100"
"312","PT-FREEBINH","SUELA FREE BINUMERO HOMBRE","3738","EXPANSO","100","100","100"
"313","PT-FREEBINH","SUELA FREE BINUMERO HOMBRE","3940","EXPANSO","100","100","100"
"314","PT-FREEBINH","SUELA FREE BINUMERO HOMBRE","4142","EXPANSO","100","100","100"
"315","PT-MARIELI","SUELA MARIELITA","34","EXPANSO","100","100","100"
"316","PT-MARIELI","SUELA MARIELITA","35","EXPANSO","100","100","100"
"317","PT-MARIELI","SUELA MARIELITA","36","EXPANSO","100","100","100"
"318","PT-MARIELI","SUELA MARIELITA","37","EXPANSO","100","100","100"
"319","PT-MARIELI","SUELA MARIELITA","38","EXPANSO","100","100","100"
"320","PT-MARIELI","SUELA MARIELITA","39","EXPANSO","100","100","100"
"321","PT-MARIELI","SUELA MARIELITA","40","EXPANSO","100","100","100"
"322","PT-ALWAYS","SUELA ALWAYS","34","EXPANSO","100","100","100"
"323","PT-ALWAYS","SUELA ALWAYS","35","EXPANSO","100","100","100"
"324","PT-ALWAYS","SUELA ALWAYS","36","EXPANSO","100","100","100"
"325","PT-ALWAYS","SUELA ALWAYS","37","EXPANSO","100","100","100"
"326","PT-ALWAYS","SUELA ALWAYS","38","EXPANSO","100","100","100"
"327","PT-ALWAYS","SUELA ALWAYS","39","EXPANSO","100","100","100"
"328","PT-ALWAYS","SUELA ALWAYS","40","EXPANSO","100","100","100"
"329","PT-ALWAYN","SUELA ALWAYS NUEVA","34","EXPANSO","100","100","100"
"330","PT-ALWAYN","SUELA ALWAYS NUEVA","35","EXPANSO","100","100","100"
"331","PT-ALWAYN","SUELA ALWAYS NUEVA","36","EXPANSO","100","100","100"
"332","PT-ALWAYN","SUELA ALWAYS NUEVA","37","EXPANSO","100","100","100"
"333","PT-ALWAYN","SUELA ALWAYS NUEVA","38","EXPANSO","100","100","100"
"334","PT-ALWAYN","SUELA ALWAYS NUEVA","39","EXPANSO","100","100","100"
"335","PT-ALWAYN","SUELA ALWAYS NUEVA","40","EXPANSO","100","100","100"
"336","PT-BRAHMM","SUELA BRAHAMA NIÑA","27","EXPANSO","100","100","100"
"337","PT-BRAHMM","SUELA BRAHAMA NIÑA","28","EXPANSO","100","100","100"
"338","PT-BRAHMM","SUELA BRAHAMA NIÑA","29","EXPANSO","100","100","100"
"339","PT-BRAHMM","SUELA BRAHAMA NIÑA","30","EXPANSO","100","100","100"
"340","PT-BRAHMM","SUELA BRAHAMA NIÑA","31","EXPANSO","100","100","100"
"341","PT-BRAHMM","SUELA BRAHAMA NIÑA","32","EXPANSO","100","100","100"
"342","PT-BRAHMM","SUELA BRAHAMA NIÑA","33","EXPANSO","100","100","100"
"343","PT-BRAHMG","SUELA BRAHAMA DAMA","34","EXPANSO","100","100","100"
"344","PT-BRAHMG","SUELA BRAHAMA DAMA","35","EXPANSO","100","100","100"
"345","PT-BRAHMG","SUELA BRAHAMA DAMA","36","EXPANSO","100","100","100"
"346","PT-BRAHMG","SUELA BRAHAMA DAMA","37","EXPANSO","100","100","100"
"347","PT-BRAHMG","SUELA BRAHAMA DAMA","38","EXPANSO","100","100","100"
"348","PT-BRAHMG","SUELA BRAHAMA DAMA","39","EXPANSO","100","100","100"
"349","PT-BRAHMG","SUELA BRAHAMA DAMA","40","EXPANSO","100","100","100"
"350","PT-PLANBRAM","SUELA PLANTILLA BRAHAMA NIÑA","27","EXPANSO","100","100","100"
"351","PT-PLANBRAM","SUELA PLANTILLA BRAHAMA NIÑA","28","EXPANSO","100","100","100"
"352","PT-PLANBRAM","SUELA PLANTILLA BRAHAMA NIÑA","29","EXPANSO","100","100","100"
"353","PT-PLANBRAM","SUELA PLANTILLA BRAHAMA NIÑA","30","EXPANSO","100","100","100"
"354","PT-PLANBRAM","SUELA PLANTILLA BRAHAMA NIÑA","31","EXPANSO","100","100","100"
"355","PT-PLANBRAM","SUELA PLANTILLA BRAHAMA NIÑA","32","EXPANSO","100","100","100"
